economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
Nepal,NPL,South Asia,20742576,173177154,1.27647626104963,2,18,2,4,1,1,1,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,1,2,NA,NA,2,1,2,NA,NA,NA,2,2,1,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,2,1,NA,1,0,4,4,4,4,4,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,140683786,0.894013988429117,2,62,1,4,2,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,3,3,1,1,NA,0,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,171863923,1.20095443359358,1,35,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,1,1,2,4,1,NA,0,0,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,168988950,0.496662529863758,2,58,1,3,2,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,1,1,NA,2,1,4,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,1,2,3,NA,0,1,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,174424105,0.590538666163818,1,56,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,2,1,4,2,NA,0,0,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,193368170,2.30139987910923,2,26,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,3,3,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,1,1,3,2,2,NA,0,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,202285663,0.494758163721739,2,71,1,4,2,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,2,2,2,2,2,2,NA,NA,NA,1,1,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,3,2,2,NA,1,0,4,4,4,4,2,1,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,142615440,1.41316039027258,2,19,2,3,1,2,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,2,2,NA,2,2,1,2,NA,3,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,3,3,2,3,NA,2,NA,0,1,4,4,4,2,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,118079998,0.525582542364698,1,34,1,5,1,1,1,1,0,1,1,1,2,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,1,1,NA,2,1,2,1,NA,2,2,4,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,1,4,1,NA,1,1,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,167353722,1.16163893359296,2,18,2,5,2,2,1,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,1,2,2,2,NA,NA,1,1,2,NA,NA,NA,2,2,2,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,4,3,NA,0,1,4,4,4,4,2,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,111709885,1.4594048321311,2,55,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,0,1,2,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,166648884,0.515305388653094,1,26,2,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,2,2,1,NA,1,1,4,4,4,2,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,178139331,1.20569751074929,1,18,2,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,2,4,NA,0,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,151724623,0.889914557897542,2,68,1,2,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,1,1,NA,3,3,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,3,3,1,3,NA,0,1,4,4,4,2,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,150469578,1.04134010472135,2,50,1,3,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,3,3,2,1,2,NA,0,0,4,4,4,2,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,131395141,0.580819466796479,2,22,2,5,2,2,1,1,1,NA,NA,1,2,NA,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,NA,1,1,2,NA,NA,NA,2,2,2,2,2,2,1,NA,1,1,1,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,0,1,4,4,4,4,4,1,1,1,1,1,2021
Nepal,NPL,South Asia,20742576,129572432,0.755388764310493,1,57,1,5,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,3,3,1,3,NA,0,1,4,4,4,4,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,154304940,1.26142834539199,1,32,1,3,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,1,1,NA,3,2,2,2,NA,NA,NA,2,NA,NA,NA,1,1,2,1,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,2,2,1,NA,1,1,2,4,4,4,1,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,159838797,0.45096468110293503,1,67,1,1,2,2,1,1,0,2,2,1,2,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,8,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,3,2,3,NA,0,1,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,187641864,1.50677299841548,1,34,1,2,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,2,2,3,NA,0,1,4,4,4,2,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,187748464,1.50426324875061,2,73,1,4,1,2,1,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,2,2,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,1,3,NA,0,0,3,1,4,4,2,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,131478171,1.09701045523947,2,71,1,2,1,1,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,3,1,1,NA,0,1,4,1,4,4,2,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,144888669,1.74245840038944,2,18,2,5,2,2,1,1,1,1,2,1,1,2,1,1,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,NA,NA,1,1,2,NA,NA,NA,1,2,2,2,2,2,2,NA,3,3,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,3,NA,1,0,1,4,4,4,4,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,194400088,0.263544210014897,1,29,2,5,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,8,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,1,1,NA,0,0,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,134863247,0.263544210014897,1,29,2,4,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,3,3,2,2,NA,0,0,4,4,4,2,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,117236758,1.03823007195571,2,35,1,1,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,3,1,1,NA,0,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,135607994,1.61623665487361,2,39,1,4,1,2,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,3,2,1,NA,0,0,2,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,145711331,2.3058568664544,2,30,1,5,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,1,2,3,2,NA,0,1,3,5,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,116272119,1.53426658607282,2,25,1,1,1,2,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,2,2,1,NA,0,1,1,4,4,4,4,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,167183389,1.06446010882785,1,20,2,4,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,1,2,1,NA,0,0,4,4,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,135678058,0.522373459246182,1,23,2,5,2,2,1,1,0,2,2,1,1,2,1,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,1,4,1,NA,0,0,4,4,4,4,4,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,135794022,1.35953665842527,1,54,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,0,0,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,139871460,0.263544210014897,1,16,1,5,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,2,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,NA,2,NA,0,0,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,199566815,0.365920442037941,2,73,2,5,1,2,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,NA,3,NA,1,0,4,1,4,4,4,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,166572165,2.56027179354364,1,47,1,4,1,2,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,2,2,2,NA,NA,NA,1,1,NA,NA,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,3,2,2,NA,0,1,4,4,4,4,1,1,2,2,1,1,2021
Nepal,NPL,South Asia,20742576,205103526,0.598946227374183,2,60,1,2,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,4,1,1,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,2,1,1,NA,0,1,2,4,4,2,4,3,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,192436163,0.564808927613444,1,28,1,5,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,0,1,2,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,177357741,0.353290097568145,2,24,2,5,1,1,1,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,NA,1,1,2,NA,NA,NA,2,2,2,2,2,2,1,NA,3,3,3,2,NA,NA,NA,2,NA,NA,NA,1,2,1,2,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,NA,2,NA,0,1,2,4,4,4,1,5,1,1,1,1,2021
Nepal,NPL,South Asia,20742576,134110518,0.355965823159017,2,70,1,1,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,3,1,NA,0,0,4,4,1,4,4,5,2,2,1,0,2021
